##, 2.874238829615122, 2.9434181884910124, 2.961668551401622
01, 0.0012324659187226941, 0.0013915086873875254, 0.0011886501815276574
01234, 0.0008781114214309831, 6.657880060000629e-05, 0.0007768404956276167
0139, 0.0008711283891618082, -9.290528084494495e-05, 0.0007638801126047573
0141, 0.0008711283891618082, 0.00035169275294499945, 0.0007638801126047573
014679, -0.00018862857997816373, -0.0005472018608119949, -8.312102358352404e-05
0182, 0.0009122217624894529, 0.0003825746171050357, 0.0008062589660521859
0208350, 5.679821263382504e-05, -0.0003899778091384011, -0.0003218995173542177
0261501, -0.00042659223179850075, -0.000526626308696699, -0.00038238273162788074
0511, -0.0003660840598631646, -0.0009614621505749334, -0.0010850317272152639
06, -0.0003660840598631646, -0.0009614621505749334, -0.0010850317272152639
0613, 0.0002548646148881131, 0.0005647530814356911, 0.0009326303447521795
07, -0.0003660840598631646, -0.0009614621505749334, -0.0010850317272152639
08, 0.00017128408359443214, 0.000740113464471299, 0.000562795166382641
0814, -6.129289435245564e-05, -0.00030632367360855533, 0.00010369910415774096
0853, 0.00020896921733053715, 0.0004884789945442319, -0.00028955141881152965
0908, -9.986097640382128e-05, -0.0001688776211957583, 0.0001563187681350106
0910, 0.00020896921733053715, 0.0004884789945442319, -0.00028955141881152965
0942, 0.002339650571403018, 0.0020769259504973153, 0.000772122270014084
1, 0.011840057589047768, 0.010698137771412508, 0.014152827522862227
10, 0.003873249731754285, 0.009814541839615597, 0.007377159240271176
100, 0.0034180205921734625, 0.0023990465594310117, 0.002877175725970541
1000, 0.004960808504025187, 0.002456321785387757, 0.0020370465190384926
10000, 0.0025115104547565035, 0.0020254687603462928, 0.0011781844983124235
100000, 0.0006377091613794687, -0.00036545643346511515, 0.0005194669587772041
1000000, 0.0003179622553082554, -8.48371376709974e-05, 9.68592290224781e-06
100039562, 0.0006371589782375019, -0.00026396503029671865, 0.0005652466489574466
1000member, -0.0008705037414241637, -0.0007175470672370106, -0.0010072926521058605
10010, 0.0007839780882476294, 0.0004318288242825589, 0.0002484567710857099
1006, 0.0007688213565192629, -5.307789120513694e-05, 0.0006676556161535013
